Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","780","Trinidad and Tobago","2006","2006","23014","Food price inflation","7009","September","%","27.454611","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2007","2007","23014","Food price inflation","7009","September","%","13.965803","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2008","2008","23014","Food price inflation","7009","September","%","34.625273","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2009","2009","23014","Food price inflation","7009","September","%","6.816107","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2010","2010","23014","Food price inflation","7009","September","%","29.253349","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2011","2011","23014","Food price inflation","7009","September","%","4.294198","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2012","2012","23014","Food price inflation","7009","September","%","14.655992","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2013","2013","23014","Food price inflation","7009","September","%","3","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2014","2014","23014","Food price inflation","7009","September","%","15.68932","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2015","2015","23014","Food price inflation","7009","September","%","10.991944","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2016","2016","23014","Food price inflation","7009","September","%","6.13715","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2017","2017","23014","Food price inflation","7009","September","%","1.844866","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2018","2018","23014","Food price inflation","7009","September","%","0","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2019","2019","23014","Food price inflation","7009","September","%","1.497797","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2020","2020","23014","Food price inflation","7009","September","%","4.079861","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2021","2021","23014","Food price inflation","7009","September","%","4.353968","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2001","2001","23014","Food price inflation","7010","October","%","13.069167","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2002","2002","23014","Food price inflation","7010","October","%","10.757333","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2003","2003","23014","Food price inflation","7010","October","%","14.238456","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2004","2004","23014","Food price inflation","7010","October","%","15.02571","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2005","2005","23014","Food price inflation","7010","October","%","22.302171","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2006","2006","23014","Food price inflation","7010","October","%","26.41747","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2007","2007","23014","Food price inflation","7010","October","%","16.564194","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2008","2008","23014","Food price inflation","7010","October","%","33.402049","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2009","2009","23014","Food price inflation","7010","October","%","3.545283","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2010","2010","23014","Food price inflation","7010","October","%","26.707532","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2011","2011","23014","Food price inflation","7010","October","%","6.898218","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2012","2012","23014","Food price inflation","7010","October","%","18.230416","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2013","2013","23014","Food price inflation","7010","October","%","3.726221","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2014","2014","23014","Food price inflation","7010","October","%","18.169786","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2015","2015","23014","Food price inflation","7010","October","%","6.007936","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2016","2016","23014","Food price inflation","7010","October","%","5.188397","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2017","2017","23014","Food price inflation","7010","October","%","3.652515","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2018","2018","23014","Food price inflation","7010","October","%","-0.261552","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2019","2019","23014","Food price inflation","7010","October","%","0.786713","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2020","2020","23014","Food price inflation","7010","October","%","4.423244","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2001","2001","23014","Food price inflation","7011","November","%","13.513619","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2002","2002","23014","Food price inflation","7011","November","%","10.474056","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2003","2003","23014","Food price inflation","7011","November","%","15.091421","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2004","2004","23014","Food price inflation","7011","November","%","16.698042","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2005","2005","23014","Food price inflation","7011","November","%","22.645962","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2006","2006","23014","Food price inflation","7011","November","%","24.239922","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2007","2007","23014","Food price inflation","7011","November","%","18.726978","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2008","2008","23014","Food price inflation","7011","November","%","29.803446","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2009","2009","23014","Food price inflation","7011","November","%","0.351024","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2010","2010","23014","Food price inflation","7011","November","%","27.407148","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2011","2011","23014","Food price inflation","7011","November","%","12.290743","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2012","2012","23014","Food price inflation","7011","November","%","14.857646","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2013","2013","23014","Food price inflation","7011","November","%","7.330459","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2014","2014","23014","Food price inflation","7011","November","%","17.84149","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2015","2015","23014","Food price inflation","7011","November","%","2.185123","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2016","2016","23014","Food price inflation","7011","November","%","6.427391","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2017","2017","23014","Food price inflation","7011","November","%","4.460688","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2018","2018","23014","Food price inflation","7011","November","%","-0.171821","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2019","2019","23014","Food price inflation","7011","November","%","-1.118761","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2020","2020","23014","Food price inflation","7011","November","%","5.1349","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2001","2001","23014","Food price inflation","7012","December","%","13.952403","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2002","2002","23014","Food price inflation","7012","December","%","10.19656","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2003","2003","23014","Food price inflation","7012","December","%","14.113516","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2004","2004","23014","Food price inflation","7012","December","%","20.552341","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2005","2005","23014","Food price inflation","7012","December","%","22.55343","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2006","2006","23014","Food price inflation","7012","December","%","22.038742","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2007","2007","23014","Food price inflation","7012","December","%","16.771055","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2008","2008","23014","Food price inflation","7012","December","%","30.6059","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2009","2009","23014","Food price inflation","7012","December","%","-0.195891","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2010","2010","23014","Food price inflation","7012","December","%","29.496805","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2011","2011","23014","Food price inflation","7012","December","%","10.859945","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2012","2012","23014","Food price inflation","7012","December","%","12.741075","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2013","2013","23014","Food price inflation","7012","December","%","10.157653","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2014","2014","23014","Food price inflation","7012","December","%","16.702899","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2015","2015","23014","Food price inflation","7012","December","%","2.652903","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2016","2016","23014","Food price inflation","7012","December","%","6.666667","Fc","Calculated data",""
"CP","Consumer Price Indices","780","Trinidad and Tobago","2017","2017","23014","Food price inflation","7012","December","%","3.571429","Fc","Calculated data",""
